USA,38.90,-77.04,Spain,40.42,-3.70,-1929756322
USA,38.90,-77.04,Colombia,4.61,-74.08,-3545761161
USA,38.90,-77.04,Burundi,-3.38,29.36,12283051
USA,38.90,-77.04,Cyprus,35.17,33.37,98238589
USA,38.90,-77.04,Barbados,13.10,-59.62,394667139
USA,38.90,-77.04,Madagascar,-18.91,47.54,-119672848
USA,38.90,-77.04,Italy,41.89,12.48,-23511895765
USA,38.90,-77.04,Bhutan,27.47,89.64,1779328
USA,38.90,-77.04,Sudan,15.55,32.53,77209758
USA,38.90,-77.04,Nepal,27.70,85.32,-50711656
USA,38.90,-77.04,Malta,35.90,14.51,319567023
USA,38.90,-77.04,Netherlands,52.37,4.89,22716222828
USA,38.90,-77.04,Angola,-8.84,13.23,-7474853197
USA,38.90,-77.04,Suriname,5.87,-55.17,118449284
USA,38.90,-77.04,Anguilla,18.22,-63.06,26880583
USA,38.90,-77.04,Venezuela,10.49,-66.88,-19257483955
USA,38.90,-77.04,Nauru,166.93,-0.54,145712
USA,38.90,-77.04,Israel,35.23,31.77,-9229363515
USA,38.90,-77.04,Iceland,64.14,-21.90,203073110
USA,38.90,-77.04,Zambia,-15.41,28.29,103726894
USA,38.90,-77.04,Senegal,14.69,-17.44,212496014
USA,38.90,-77.04,Papua New Guinea,-9.44,147.18,36647703
USA,38.90,-77.04,Portugal,38.72,-9.13,-2106005716
USA,38.90,-77.04,Trinidad and Tobago,10.67,-61.52,-4447935090
USA,38.90,-77.04,Zimbabwe,-17.83,31.05,45539659
USA,38.90,-77.04,Germany,52.52,13.41,-69968955576
USA,38.90,-77.04,Denmark,55.68,12.57,-4396162662
USA,38.90,-77.04,Kazakhstan,51.18,71.45,-332946742
USA,38.90,-77.04,Poland,52.23,21.01,-1187078676
USA,38.90,-77.04,Eritrea,15.33,38.93,10996364
USA,38.90,-77.04,Kyrgyzstan,42.87,74.59,102418546
USA,38.90,-77.04,Mayotte,-12.78,45.23,8453337
USA,38.90,-77.04,Montserrat,16.71,-62.21,5899772
USA,38.90,-77.04,New Caledonia,-22.28,166.46,-2012228
USA,38.90,-77.04,Paraguay,-25.30,-57.64,1628834264
USA,38.90,-77.04,Latvia,56.95,24.11,208605671
USA,38.90,-77.04,Guyana,6.80,-58.16,-160990543
USA,38.90,-77.04,Syria,33.51,36.29,1815300
USA,38.90,-77.04,Honduras,14.08,-87.21,519242409
USA,38.90,-77.04,Myanmar,19.75,96.13,114213576
USA,38.90,-77.04,Equatorial Guinea,3.75,8.78,-173022777
USA,38.90,-77.04,Tunisia,36.82,10.17,45529997
USA,38.90,-77.04,Nicaragua,12.13,-86.25,-1823225647
USA,38.90,-77.04,Singapore,1.29,103.85,12581097813
USA,38.90,-77.04,Serbia,44.80,20.47,-374618279
USA,38.90,-77.04,Botswana,-24.65,25.91,-201877173
USA,38.90,-77.04,United Kingdom,51.51,-0.13,-6242455838
USA,38.90,-77.04,Greece,37.98,23.72,-285136003
USA,38.90,-77.04,Sri Lanka,6.93,79.85,-2256529498
USA,38.90,-77.04,Namibia,-22.56,17.08,-56889914
USA,38.90,-77.04,Comoros,-11.70,43.26,643431
USA,38.90,-77.04,Niue,-19.06,-169.92,60524
