Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,440,Lithuania,LTU,TOTAL,All Commodities,1,No Quantity,,,1588036111,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,442,Luxembourg,LUX,TOTAL,All Commodities,1,No Quantity,,,668981286,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,446,"China, Macao SAR",MAC,TOTAL,All Commodities,1,No Quantity,,,97234644,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,450,Madagascar,MDG,TOTAL,All Commodities,1,No Quantity,,,183744446,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,454,Malawi,MWI,TOTAL,All Commodities,1,No Quantity,,,76449421,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,458,Malaysia,MYS,TOTAL,All Commodities,1,No Quantity,,,28025472005,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,462,Maldives,MDV,TOTAL,All Commodities,1,No Quantity,,,27331843,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,466,Mali,MLI,TOTAL,All Commodities,1,No Quantity,,,3766354,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,470,Malta,MLT,TOTAL,All Commodities,1,No Quantity,,,216849900,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,478,Mauritania,MRT,TOTAL,All Commodities,1,No Quantity,,,134524731,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,480,Mauritius,MUS,TOTAL,All Commodities,1,No Quantity,,,347608189,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,484,Mexico,MEX,TOTAL,All Commodities,1,No Quantity,,,283043473043,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,490,"Other Asia, nes",,TOTAL,All Commodities,1,No Quantity,,,39396348896,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,496,Mongolia,MNG,TOTAL,All Commodities,1,No Quantity,,,20980277,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,498,Rep. of Moldova,MDA,TOTAL,All Commodities,1,No Quantity,,,37378076,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,499,Montenegro,MNE,TOTAL,All Commodities,1,No Quantity,,,1767354,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,500,Montserrat,MSR,TOTAL,All Commodities,1,No Quantity,,,2713002,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,504,Morocco,MAR,TOTAL,All Commodities,1,No Quantity,,,1033859927,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,508,Mozambique,MOZ,TOTAL,All Commodities,1,No Quantity,,,77436667,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,512,Oman,OMN,TOTAL,All Commodities,1,No Quantity,,,1083813793,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,516,Namibia,NAM,TOTAL,All Commodities,1,No Quantity,,,263536818,0
