Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,234,Faeroe Isds,FRO,TOTAL,All Commodities,1,No Quantity,,,433587,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,238,Falkland Isds (Malvinas),FLK,TOTAL,All Commodities,1,No Quantity,,,62805,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,242,Fiji,FJI,TOTAL,All Commodities,1,No Quantity,,,5815484,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,246,Finland,FIN,TOTAL,All Commodities,1,No Quantity,,,338872782,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,251,France,FRA,TOTAL,All Commodities,1,No Quantity,,,2940290115,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,258,French Polynesia,PYF,TOTAL,All Commodities,1,No Quantity,,,20561228,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,260,Fr. South Antarctic Terr.,ATF,TOTAL,All Commodities,1,No Quantity,,,140205,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,262,Djibouti,DJI,TOTAL,All Commodities,1,No Quantity,,,2547732,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,266,Gabon,GAB,TOTAL,All Commodities,1,No Quantity,,,27958332,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,268,Georgia,GEO,TOTAL,All Commodities,1,No Quantity,,,27946686,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,270,Gambia,GMB,TOTAL,All Commodities,1,No Quantity,,,1306426,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,276,Germany,DEU,TOTAL,All Commodities,1,No Quantity,,,3252990053,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,288,Ghana,GHA,TOTAL,All Commodities,1,No Quantity,,,249054892,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,292,Gibraltar,GIB,TOTAL,All Commodities,1,No Quantity,,,78828771,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,296,Kiribati,KIR,TOTAL,All Commodities,1,No Quantity,,,3035,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,300,Greece,GRC,TOTAL,All Commodities,1,No Quantity,,,87218202,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,304,Greenland,GRL,TOTAL,All Commodities,1,No Quantity,,,10391624,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,308,Grenada,GRD,TOTAL,All Commodities,1,No Quantity,,,4656433,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,316,Guam,GUM,TOTAL,All Commodities,1,No Quantity,,,2584166,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,320,Guatemala,GTM,TOTAL,All Commodities,1,No Quantity,,,96874789,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,324,Guinea,GIN,TOTAL,All Commodities,1,No Quantity,,,13961831,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,328,Guyana,GUY,TOTAL,All Commodities,1,No Quantity,,,18880506,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,332,Haiti,HTI,TOTAL,All Commodities,1,No Quantity,,,37242289,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,340,Honduras,HND,TOTAL,All Commodities,1,No Quantity,,,43865052,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,344,"China, Hong Kong SAR",HKG,TOTAL,All Commodities,1,No Quantity,,,4778860636,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,348,Hungary,HUN,TOTAL,All Commodities,1,No Quantity,,,143056626,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,352,Iceland,ISL,TOTAL,All Commodities,1,No Quantity,,,43227902,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,360,Indonesia,IDN,TOTAL,All Commodities,1,No Quantity,,,1842438922,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,364,Iran,IRN,TOTAL,All Commodities,1,No Quantity,,,14126877,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,368,Iraq,IRQ,TOTAL,All Commodities,1,No Quantity,,,192171578,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,372,Ireland,IRL,TOTAL,All Commodities,1,No Quantity,,,424476408,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,376,Israel,ISR,TOTAL,All Commodities,1,No Quantity,,,370350387,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,381,Italy,ITA,TOTAL,All Commodities,1,No Quantity,,,1903920418,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,384,Côte d'Ivoire,CIV,TOTAL,All Commodities,1,No Quantity,,,37019780,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,388,Jamaica,JAM,TOTAL,All Commodities,1,No Quantity,,,120093031,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,392,Japan,JPN,TOTAL,All Commodities,1,No Quantity,,,10383314779,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,398,Kazakhstan,KAZ,TOTAL,All Commodities,1,No Quantity,,,166984655,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,400,Jordan,JOR,TOTAL,All Commodities,1,No Quantity,,,65518399,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,404,Kenya,KEN,TOTAL,All Commodities,1,No Quantity,,,110005318,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,408,Dem. People's Rep. of Korea,PRK,TOTAL,All Commodities,1,No Quantity,,,82588,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,410,Rep. of Korea,KOR,TOTAL,All Commodities,1,No Quantity,,,3338252388,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,414,Kuwait,KWT,TOTAL,All Commodities,1,No Quantity,,,133661685,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,1,No Quantity,,,14324296,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,418,Lao People's Dem. Rep.,LAO,TOTAL,All Commodities,1,No Quantity,,,6190570,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,422,Lebanon,LBN,TOTAL,All Commodities,1,No Quantity,,,75125252,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,426,Lesotho,LSO,TOTAL,All Commodities,1,No Quantity,,,47092,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,428,Latvia,LVA,TOTAL,All Commodities,1,No Quantity,,,145387010,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,430,Liberia,LBR,TOTAL,All Commodities,1,No Quantity,,,11265516,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,434,Libya,LBY,TOTAL,All Commodities,1,No Quantity,,,123057352,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,440,Lithuania,LTU,TOTAL,All Commodities,1,No Quantity,,,86532350,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,442,Luxembourg,LUX,TOTAL,All Commodities,1,No Quantity,,,90332207,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,446,"China, Macao SAR",MAC,TOTAL,All Commodities,1,No Quantity,,,25176512,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,450,Madagascar,MDG,TOTAL,All Commodities,1,No Quantity,,,21650400,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,454,Malawi,MWI,TOTAL,All Commodities,1,No Quantity,,,8626362,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,458,Malaysia,MYS,TOTAL,All Commodities,1,No Quantity,,,760265913,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,462,Maldives,MDV,TOTAL,All Commodities,1,No Quantity,,,9292876,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,466,Mali,MLI,TOTAL,All Commodities,1,No Quantity,,,11895149,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,470,Malta,MLT,TOTAL,All Commodities,1,No Quantity,,,109026373,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,478,Mauritania,MRT,TOTAL,All Commodities,1,No Quantity,,,18329320,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,480,Mauritius,MUS,TOTAL,All Commodities,1,No Quantity,,,5504402,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,484,Mexico,MEX,TOTAL,All Commodities,1,No Quantity,,,5271897273,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,490,"Other Asia, nes",,TOTAL,All Commodities,1,No Quantity,,,1462607964,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,496,Mongolia,MNG,TOTAL,All Commodities,1,No Quantity,,,35161440,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,498,Rep. of Moldova,MDA,TOTAL,All Commodities,1,No Quantity,,,4007423,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,499,Montenegro,MNE,TOTAL,All Commodities,1,No Quantity,,,1365174,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,500,Montserrat,MSR,TOTAL,All Commodities,1,No Quantity,,,285097,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,504,Morocco,MAR,TOTAL,All Commodities,1,No Quantity,,,427369193,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,508,Mozambique,MOZ,TOTAL,All Commodities,1,No Quantity,,,52706908,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,512,Oman,OMN,TOTAL,All Commodities,1,No Quantity,,,129657832,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,516,Namibia,NAM,TOTAL,All Commodities,1,No Quantity,,,16150001,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,520,Nauru,NRU,TOTAL,All Commodities,1,No Quantity,,,7798,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,524,Nepal,NPL,TOTAL,All Commodities,1,No Quantity,,,10114279,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,528,Netherlands,NLD,TOTAL,All Commodities,1,No Quantity,,,3483839276,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,531,Curaçao,CUW,TOTAL,All Commodities,1,No Quantity,,,43338063,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,533,Aruba,ABW,TOTAL,All Commodities,1,No Quantity,,,15299167,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,540,New Caledonia,NCL,TOTAL,All Commodities,1,No Quantity,,,14725236,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,548,Vanuatu,VUT,TOTAL,All Commodities,1,No Quantity,,,714102,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,554,New Zealand,NZL,TOTAL,All Commodities,1,No Quantity,,,385602260,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,558,Nicaragua,NIC,TOTAL,All Commodities,1,No Quantity,,,33424575,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,562,Niger,NER,TOTAL,All Commodities,1,No Quantity,,,4511919,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,566,Nigeria,NGA,TOTAL,All Commodities,1,No Quantity,,,449883388,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,574,Norfolk Isds,NFK,TOTAL,All Commodities,1,No Quantity,,,157646,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,579,Norway,NOR,TOTAL,All Commodities,1,No Quantity,,,2004236969,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,581,United States Minor Outlying Islands,UMI,TOTAL,All Commodities,1,No Quantity,,,10288802,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,586,Pakistan,PAK,TOTAL,All Commodities,1,No Quantity,,,161089070,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,591,Panama,PAN,TOTAL,All Commodities,1,No Quantity,,,93283733,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,598,Papua New Guinea,PNG,TOTAL,All Commodities,1,No Quantity,,,21025895,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,600,Paraguay,PRY,TOTAL,All Commodities,1,No Quantity,,,18064087,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,604,Peru,PER,TOTAL,All Commodities,1,No Quantity,,,590738608,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,608,Philippines,PHL,TOTAL,All Commodities,1,No Quantity,,,589913277,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,612,Pitcairn,PCN,TOTAL,All Commodities,1,No Quantity,,,7710,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,616,Poland,POL,TOTAL,All Commodities,1,No Quantity,,,444646473,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,620,Portugal,PRT,TOTAL,All Commodities,1,No Quantity,,,229757796,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,624,Guinea-Bissau,GNB,TOTAL,All Commodities,1,No Quantity,,,73127,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,626,Timor-Leste,TLS,TOTAL,All Commodities,1,No Quantity,,,174584,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,634,Qatar,QAT,TOTAL,All Commodities,1,No Quantity,,,122241957,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,642,Romania,ROU,TOTAL,All Commodities,1,No Quantity,,,103594546,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,643,Russian Federation,RUS,TOTAL,All Commodities,1,No Quantity,,,1372955889,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,646,Rwanda,RWA,TOTAL,All Commodities,1,No Quantity,,,5643076,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,654,Saint Helena,SHN,TOTAL,All Commodities,1,No Quantity,,,60126,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,659,Saint Kitts and Nevis,KNA,TOTAL,All Commodities,1,No Quantity,,,7558194,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,660,Anguilla,AIA,TOTAL,All Commodities,1,No Quantity,,,957984,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,662,Saint Lucia,LCA,TOTAL,All Commodities,1,No Quantity,,,10692878,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,666,Saint Pierre and Miquelon,SPM,TOTAL,All Commodities,1,No Quantity,,,24103383,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,670,Saint Vincent and the Grenadines,VCT,TOTAL,All Commodities,1,No Quantity,,,8942373,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,678,Sao Tome and Principe,STP,TOTAL,All Commodities,1,No Quantity,,,98563,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,682,Saudi Arabia,SAU,TOTAL,All Commodities,1,No Quantity,,,893916934,0
