Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,268,Georgia,GEO,TOTAL,All Commodities,1,No Quantity,,,54455596,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,270,Gambia,GMB,TOTAL,All Commodities,1,No Quantity,,,77977808,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,275,State of Palestine,PSE,TOTAL,All Commodities,1,No Quantity,,,186381,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,276,Germany,DEU,TOTAL,All Commodities,1,No Quantity,,,94156749710,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,288,Ghana,GHA,TOTAL,All Commodities,1,No Quantity,,,1203330219,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,292,Gibraltar,GIB,TOTAL,All Commodities,1,No Quantity,,,6010463,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,296,Kiribati,KIR,TOTAL,All Commodities,1,No Quantity,,,456228,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,300,Greece,GRC,TOTAL,All Commodities,1,No Quantity,,,433266752,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,304,Greenland,GRL,TOTAL,All Commodities,1,No Quantity,,,72134538,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,308,Grenada,GRD,TOTAL,All Commodities,1,No Quantity,,,31624,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,320,Guatemala,GTM,TOTAL,All Commodities,1,No Quantity,,,173934187,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,324,Guinea,GIN,TOTAL,All Commodities,1,No Quantity,,,84091702,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,328,Guyana,GUY,TOTAL,All Commodities,1,No Quantity,,,21129352,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,332,Haiti,HTI,TOTAL,All Commodities,1,No Quantity,,,15009723,0
