Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,222,El Salvador,SLV,TOTAL,All Commodities,1,No Quantity,,,521955657,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,226,Equatorial Guinea,GNQ,TOTAL,All Commodities,1,No Quantity,,,357517241,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,231,Ethiopia,ETH,TOTAL,All Commodities,1,No Quantity,,,1868466390,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,232,Eritrea,ERI,TOTAL,All Commodities,1,No Quantity,,,137956671,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,233,Estonia,EST,TOTAL,All Commodities,1,No Quantity,,,1109820135,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,234,Faeroe Isds,FRO,TOTAL,All Commodities,1,No Quantity,,,1445402,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,242,Fiji,FJI,TOTAL,All Commodities,1,No Quantity,,,244497561,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,246,Finland,FIN,TOTAL,All Commodities,1,No Quantity,,,5831524027,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,251,France,FRA,TOTAL,All Commodities,1,No Quantity,,,26948465912,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,258,French Polynesia,PYF,TOTAL,All Commodities,1,No Quantity,,,49490229,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,262,Djibouti,DJI,TOTAL,All Commodities,1,No Quantity,,,1018883781,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,266,Gabon,GAB,TOTAL,All Commodities,1,No Quantity,,,432706142,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,268,Georgia,GEO,TOTAL,All Commodities,1,No Quantity,,,862092297,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,270,Gambia,GMB,TOTAL,All Commodities,1,No Quantity,,,308521028,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,275,State of Palestine,PSE,TOTAL,All Commodities,1,No Quantity,,,90677217,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,276,Germany,DEU,TOTAL,All Commodities,1,No Quantity,,,67342500439,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,288,Ghana,GHA,TOTAL,All Commodities,1,No Quantity,,,3946027851,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,292,Gibraltar,GIB,TOTAL,All Commodities,1,No Quantity,,,41580596,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,296,Kiribati,KIR,TOTAL,All Commodities,1,No Quantity,,,18656767,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,300,Greece,GRC,TOTAL,All Commodities,1,No Quantity,,,3218976138,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,304,Greenland,GRL,TOTAL,All Commodities,1,No Quantity,,,163283,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,308,Grenada,GRD,TOTAL,All Commodities,1,No Quantity,,,7571625,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,320,Guatemala,GTM,TOTAL,All Commodities,1,No Quantity,,,1475308165,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,324,Guinea,GIN,TOTAL,All Commodities,1,No Quantity,,,907476153,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,328,Guyana,GUY,TOTAL,All Commodities,1,No Quantity,,,160138330,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,332,Haiti,HTI,TOTAL,All Commodities,1,No Quantity,,,323494252,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,340,Honduras,HND,TOTAL,All Commodities,1,No Quantity,,,799036771,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,TOTAL,All Commodities,1,No Quantity,,,384497866928,0
