Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,368,Iraq,IRQ,TOTAL,All Commodities,1,No Quantity,,,665055691,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,372,Ireland,IRL,TOTAL,All Commodities,1,No Quantity,,,3213986532,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,376,Israel,ISR,TOTAL,All Commodities,1,No Quantity,,,1606349278,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,381,Italy,ITA,TOTAL,All Commodities,1,No Quantity,,,40242984998,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,384,Côte d'Ivoire,CIV,TOTAL,All Commodities,1,No Quantity,,,1361734664,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,388,Jamaica,JAM,TOTAL,All Commodities,1,No Quantity,,,22518397,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,392,Japan,JPN,TOTAL,All Commodities,1,No Quantity,,,9038448683,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,398,Kazakhstan,KAZ,TOTAL,All Commodities,1,No Quantity,,,899241117,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,400,Jordan,JOR,TOTAL,All Commodities,1,No Quantity,,,507110212,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,404,Kenya,KEN,TOTAL,All Commodities,1,No Quantity,,,210690049,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,408,Dem. People's Rep. of Korea,PRK,TOTAL,All Commodities,1,No Quantity,,,1432930,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,410,Rep. of Korea,KOR,TOTAL,All Commodities,1,No Quantity,,,5635788024,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,414,Kuwait,KWT,TOTAL,All Commodities,1,No Quantity,,,1140293295,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,1,No Quantity,,,25489418,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,418,Lao People's Dem. Rep.,LAO,TOTAL,All Commodities,1,No Quantity,,,35683446,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,422,Lebanon,LBN,TOTAL,All Commodities,1,No Quantity,,,1705312379,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,426,Lesotho,LSO,TOTAL,All Commodities,1,No Quantity,,,376833,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,428,Latvia,LVA,TOTAL,All Commodities,1,No Quantity,,,377721279,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,430,Liberia,LBR,TOTAL,All Commodities,1,No Quantity,,,28525320,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,434,Libya,LBY,TOTAL,All Commodities,1,No Quantity,,,1065433482,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,440,Lithuania,LTU,TOTAL,All Commodities,1,No Quantity,,,671131079,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,442,Luxembourg,LUX,TOTAL,All Commodities,1,No Quantity,,,2750942708,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,446,"China, Macao SAR",MAC,TOTAL,All Commodities,1,No Quantity,,,158604669,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,450,Madagascar,MDG,TOTAL,All Commodities,1,No Quantity,,,393792351,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,454,Malawi,MWI,TOTAL,All Commodities,1,No Quantity,,,62117335,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,458,Malaysia,MYS,TOTAL,All Commodities,1,No Quantity,,,3439086197,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,462,Maldives,MDV,TOTAL,All Commodities,1,No Quantity,,,54967021,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,466,Mali,MLI,TOTAL,All Commodities,1,No Quantity,,,407461331,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,470,Malta,MLT,TOTAL,All Commodities,1,No Quantity,,,804739420,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,478,Mauritania,MRT,TOTAL,All Commodities,1,No Quantity,,,293927660,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,480,Mauritius,MUS,TOTAL,All Commodities,1,No Quantity,,,444973019,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,484,Mexico,MEX,TOTAL,All Commodities,1,No Quantity,,,3254604045,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,490,"Other Asia, nes",,TOTAL,All Commodities,1,No Quantity,,,2199137169,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,496,Mongolia,MNG,TOTAL,All Commodities,1,No Quantity,,,42195110,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,498,Rep. of Moldova,MDA,TOTAL,All Commodities,1,No Quantity,,,80081638,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,499,Montenegro,MNE,TOTAL,All Commodities,1,No Quantity,,,26452288,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,500,Montserrat,MSR,TOTAL,All Commodities,1,No Quantity,,,96088,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,504,Morocco,MAR,TOTAL,All Commodities,1,No Quantity,,,5124992428,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,508,Mozambique,MOZ,TOTAL,All Commodities,1,No Quantity,,,80148787,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,512,Oman,OMN,TOTAL,All Commodities,1,No Quantity,,,519628832,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,516,Namibia,NAM,TOTAL,All Commodities,1,No Quantity,,,248581690,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,520,Nauru,NRU,TOTAL,All Commodities,1,No Quantity,,,9950,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,524,Nepal,NPL,TOTAL,All Commodities,1,No Quantity,,,9252003,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,528,Netherlands,NLD,TOTAL,All Commodities,1,No Quantity,,,23262887765,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,531,Curaçao,CUW,TOTAL,All Commodities,1,No Quantity,,,9698663,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,533,Aruba,ABW,TOTAL,All Commodities,1,No Quantity,,,42315731,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,534,Saint Maarten,SXM,TOTAL,All Commodities,1,No Quantity,,,34827628,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,535,Bonaire,BES,TOTAL,All Commodities,1,No Quantity,,,230255,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,540,New Caledonia,NCL,TOTAL,All Commodities,1,No Quantity,,,995035567,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,548,Vanuatu,VUT,TOTAL,All Commodities,1,No Quantity,,,10594032,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,554,New Zealand,NZL,TOTAL,All Commodities,1,No Quantity,,,588749298,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,558,Nicaragua,NIC,TOTAL,All Commodities,1,No Quantity,,,13717785,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,562,Niger,NER,TOTAL,All Commodities,1,No Quantity,,,227614449,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,566,Nigeria,NGA,TOTAL,All Commodities,1,No Quantity,,,2021570819,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,577,"Other Africa, nes",,TOTAL,All Commodities,1,No Quantity,,,5444828,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,579,Norway,NOR,TOTAL,All Commodities,1,No Quantity,,,1967863958,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,580,N. Mariana Isds,MNP,TOTAL,All Commodities,1,No Quantity,,,2954615,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,581,United States Minor Outlying Islands,UMI,TOTAL,All Commodities,1,No Quantity,,,45424,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,583,FS Micronesia,FSM,TOTAL,All Commodities,1,No Quantity,,,162287,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,584,Marshall Isds,MHL,TOTAL,All Commodities,1,No Quantity,,,8367433,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,585,Palau,PLW,TOTAL,All Commodities,1,No Quantity,,,55469,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,586,Pakistan,PAK,TOTAL,All Commodities,1,No Quantity,,,516876054,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,591,Panama,PAN,TOTAL,All Commodities,1,No Quantity,,,1084989028,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,598,Papua New Guinea,PNG,TOTAL,All Commodities,1,No Quantity,,,18755534,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,600,Paraguay,PRY,TOTAL,All Commodities,1,No Quantity,,,78750149,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,604,Peru,PER,TOTAL,All Commodities,1,No Quantity,,,272872496,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,608,Philippines,PHL,TOTAL,All Commodities,1,No Quantity,,,1939333011,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,616,Poland,POL,TOTAL,All Commodities,1,No Quantity,,,8920923274,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,620,Portugal,PRT,TOTAL,All Commodities,1,No Quantity,,,5296200622,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,624,Guinea-Bissau,GNB,TOTAL,All Commodities,1,No Quantity,,,7504531,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,626,Timor-Leste,TLS,TOTAL,All Commodities,1,No Quantity,,,241847,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,634,Qatar,QAT,TOTAL,All Commodities,1,No Quantity,,,978991905,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,642,Romania,ROU,TOTAL,All Commodities,1,No Quantity,,,4431110290,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,643,Russian Federation,RUS,TOTAL,All Commodities,1,No Quantity,,,10208780127,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,646,Rwanda,RWA,TOTAL,All Commodities,1,No Quantity,,,18228830,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,654,Saint Helena,SHN,TOTAL,All Commodities,1,No Quantity,,,62732,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,659,Saint Kitts and Nevis,KNA,TOTAL,All Commodities,1,No Quantity,,,1658012,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,660,Anguilla,AIA,TOTAL,All Commodities,1,No Quantity,,,564588,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,662,Saint Lucia,LCA,TOTAL,All Commodities,1,No Quantity,,,6524381,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,666,Saint Pierre and Miquelon,SPM,TOTAL,All Commodities,1,No Quantity,,,38417102,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,670,Saint Vincent and the Grenadines,VCT,TOTAL,All Commodities,1,No Quantity,,,5372959,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,674,San Marino,SMR,TOTAL,All Commodities,1,No Quantity,,,26916859,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,678,Sao Tome and Principe,STP,TOTAL,All Commodities,1,No Quantity,,,722685,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,682,Saudi Arabia,SAU,TOTAL,All Commodities,1,No Quantity,,,4536391174,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,686,Senegal,SEN,TOTAL,All Commodities,1,No Quantity,,,938075257,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,688,Serbia,SRB,TOTAL,All Commodities,1,No Quantity,,,388431235,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,690,Seychelles,SYC,TOTAL,All Commodities,1,No Quantity,,,90809591,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,694,Sierra Leone,SLE,TOTAL,All Commodities,1,No Quantity,,,39864909,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,699,India,IND,TOTAL,All Commodities,1,No Quantity,,,3605482449,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,702,Singapore,SGP,TOTAL,All Commodities,1,No Quantity,,,7196373691,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,703,Slovakia,SVK,TOTAL,All Commodities,1,No Quantity,,,2793679827,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,704,Viet Nam,VNM,TOTAL,All Commodities,1,No Quantity,,,934802410,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,705,Slovenia,SVN,TOTAL,All Commodities,1,No Quantity,,,1019586615,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,706,Somalia,SOM,TOTAL,All Commodities,1,No Quantity,,,16978302,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,710,South Africa,ZAF,TOTAL,All Commodities,1,No Quantity,,,2372616242,0
